time,elapsed_seconds,message
2022-04-29 21:20:39,9.099e-06,done REDSVD
2022-04-29 21:20:39,6.014e-06,SVD factorization complete
2022-04-29 21:20:39,0.00011192,commencing linear algebra multiplication to compute ugrade
2022-04-29 21:20:39,7.832e-06,S info: rows = 12: cols = 12: size = 144: nonzeros = 12Vt info: rows = 11: cols = 12: size = 132: nonzeros = 132
2022-04-29 21:20:39,6.682e-06,U info: rows = 12: cols = 11: size = 132: nonzeros = 132
2022-04-29 21:20:39,6.096e-06,jac info: rows = 5124: cols = 12: size = 61488: nonzeros = 61178
2022-04-29 21:20:39,0.00131338,linear algebra multiplication to compute ugrade complete
2022-04-29 21:20:39,0.000516379,commencing check of parameter bounds and gradients
2022-04-29 21:20:39,2.1731e-05,commencing calculation of upgrade vector
2022-04-29 21:20:39,0.0159905,forming JtQJ matrix
2022-04-29 21:20:39,0.00181784,commencing to scale JtQJ matrix- first SVD...
2022-04-29 21:20:39,1.3667e-05,starting REDSVD
2022-04-29 21:20:39,3.7635e-05,retrieving REDSVD components
2022-04-29 21:20:39,1.0508e-05,triming REDSVD components to 12elements
2022-04-29 21:20:39,9.098e-06,done REDSVD
2022-04-29 21:20:39,1.7355e-05,S info: rows = 12: cols = 12: size = 144: nonzeros = 12
2022-04-29 21:20:39,5.852e-06,JS
2022-04-29 21:20:39,0.00050465,JS.transpose() * q_mat * JS + lambda * S.transpose() * S
2022-04-29 21:20:39,0.0019709,S info: rows = 12: cols = 12: size = 144: nonzeros = 12
2022-04-29 21:20:39,1.3418e-05,commencing SVD factorization of lambda-scaled JtQJ
2022-04-29 21:20:39,6.028e-06,starting REDSVD
2022-04-29 21:20:39,5.8543e-05,retrieving REDSVD components
2022-04-29 21:20:39,1.0335e-05,triming REDSVD components to 11elements
2022-04-29 21:20:39,9.015e-06,done REDSVD
2022-04-29 21:20:39,6.069e-06,SVD factorization complete
2022-04-29 21:20:39,8.5268e-05,commencing linear algebra multiplication to compute ugrade
2022-04-29 21:20:39,6.309e-06,S info: rows = 12: cols = 12: size = 144: nonzeros = 12Vt info: rows = 11: cols = 12: size = 132: nonzeros = 132
2022-04-29 21:20:39,6.096e-06,U info: rows = 12: cols = 11: size = 132: nonzeros = 132
2022-04-29 21:20:39,6.038e-06,jac info: rows = 5124: cols = 12: size = 61488: nonzeros = 61178
2022-04-29 21:20:39,0.00132389,linear algebra multiplication to compute ugrade complete
2022-04-29 21:20:39,0.000150665,commencing check of parameter bounds
2022-04-29 21:20:39,1.2254e-05,limiting out of bounds pars
2022-04-29 21:20:39,2.0096e-05,change limit/bound enforement for lambda 0.1: lower bound,PERM_M, scaling factor: 0.0161725
2022-04-29 21:20:39,6.779e-06,checking for denormal floating point values
2022-04-29 21:20:39,6.712e-06,transforming upgrade pars to model pars
2022-04-29 21:20:39,6.614e-06,writing upgrade vector to csv file
2022-04-29 21:20:39,0.0265998,beginning upgrade vector calculations, lambda = 1
2022-04-29 21:20:39,1.8387e-05,commencing calculation of upgrade vector
2022-04-29 21:20:39,0.0159062,forming JtQJ matrix
2022-04-29 21:20:39,0.00187919,commencing to scale JtQJ matrix- first SVD...
2022-04-29 21:20:39,1.4316e-05,starting REDSVD
2022-04-29 21:20:39,3.7579e-05,retrieving REDSVD components
2022-04-29 21:20:39,2.1699e-05,triming REDSVD components to 12elements
2022-04-29 21:20:39,9.307e-06,done REDSVD
2022-04-29 21:20:39,1.8097e-05,S info: rows = 12: cols = 12: size = 144: nonzeros = 12
2022-04-29 21:20:39,1.0791e-05,JS
2022-04-29 21:20:39,0.000516172,JS.transpose() * q_mat * JS + lambda * S.transpose() * S
2022-04-29 21:20:39,0.00191617,S info: rows = 12: cols = 12: size = 144: nonzeros = 12
2022-04-29 21:20:39,1.3738e-05,commencing SVD factorization of lambda-scaled JtQJ
2022-04-29 21:20:39,6.392e-06,starting REDSVD
2022-04-29 21:20:39,5.9568e-05,retrieving REDSVD components
2022-04-29 21:20:39,1.0138e-05,triming REDSVD components to 11elements
2022-04-29 21:20:39,9.013e-06,done REDSVD
2022-04-29 21:20:39,6.062e-06,SVD factorization complete
2022-04-29 21:20:39,0.000113255,commencing linear algebra multiplication to compute ugrade
2022-04-29 21:20:39,7.583e-06,S info: rows = 12: cols = 12: size = 144: nonzeros = 12Vt info: rows = 11: cols = 12: size = 132: nonzeros = 132
2022-04-29 21:20:39,6.263e-06,U info: rows = 12: cols = 11: size = 132: nonzeros = 132
2022-04-29 21:20:39,6.038e-06,jac info: rows = 5124: cols = 12: size = 61488: nonzeros = 61178
2022-04-29 21:20:39,0.00124392,linear algebra multiplication to compute ugrade complete
2022-04-29 21:20:39,0.000160717,commencing check of parameter bounds and gradients
2022-04-29 21:20:39,1.5375e-05,commencing calculation of upgrade vector
2022-04-29 21:20:39,0.0155406,forming JtQJ matrix
2022-04-29 21:20:39,0.00189379,commencing to scale JtQJ matrix- first SVD...
2022-04-29 21:20:39,1.4311e-05,starting REDSVD
2022-04-29 21:20:39,6.1483e-05,retrieving REDSVD components
2022-04-29 21:20:39,1.2975e-05,triming REDSVD components to 12elements
2022-04-29 21:20:39,9.013e-06,done REDSVD
2022-04-29 21:20:39,1.7374e-05,S info: rows = 12: cols = 12: size = 144: nonzeros = 12
2022-04-29 21:20:39,5.979e-06,JS
2022-04-29 21:20:39,0.000509406,JS.transpose() * q_mat * JS + lambda * S.transpose() * S
2022-04-29 21:20:39,0.00190119,S info: rows = 12: cols = 12: size = 144: nonzeros = 12
2022-04-29 21:20:39,1.3849e-05,commencing SVD factorization of lambda-scaled JtQJ
2022-04-29 21:20:39,6.258e-06,starting REDSVD
2022-04-29 21:20:39,5.9188e-05,retrieving REDSVD components
2022-04-29 21:20:39,1.0217e-05,triming REDSVD components to 11elements
2022-04-29 21:20:39,9.027e-06,done REDSVD
2022-04-29 21:20:39,6.081e-06,SVD factorization complete
2022-04-29 21:20:39,8.6859e-05,commencing linear algebra multiplication to compute ugrade
2022-04-29 21:20:39,6.425e-06,S info: rows = 12: cols = 12: size = 144: nonzeros = 12Vt info: rows = 11: cols = 12: size = 132: nonzeros = 132
2022-04-29 21:20:39,6.025e-06,U info: rows = 12: cols = 11: size = 132: nonzeros = 132
2022-04-29 21:20:39,6.098e-06,jac info: rows = 5124: cols = 12: size = 61488: nonzeros = 61178
2022-04-29 21:20:39,0.0012475,linear algebra multiplication to compute ugrade complete
2022-04-29 21:20:39,0.000155095,commencing check of parameter bounds
2022-04-29 21:20:39,1.3346e-05,limiting out of bounds pars
2022-04-29 21:20:39,1.7063e-05,change limit/bound enforement for lambda 1: lower bound,PERM_M, scaling factor: 0.0153026
2022-04-29 21:20:39,6.319e-06,checking for denormal floating point values
2022-04-29 21:20:39,6.742e-06,transforming upgrade pars to model pars
2022-04-29 21:20:39,6.496e-06,writing upgrade vector to csv file
2022-04-29 21:20:39,9.9149e-05,beginning upgrade vector calculations, lambda = 10
2022-04-29 21:20:39,1.0821e-05,commencing calculation of upgrade vector
2022-04-29 21:20:39,0.0156389,forming JtQJ matrix
2022-04-29 21:20:39,0.00188004,commencing to scale JtQJ matrix- first SVD...
2022-04-29 21:20:39,1.3927e-05,starting REDSVD
2022-04-29 21:20:39,3.7429e-05,retrieving REDSVD components
2022-04-29 21:20:39,1.0407e-05,triming REDSVD components to 12elements
2022-04-29 21:20:39,9.122e-06,done REDSVD
2022-04-29 21:20:39,1.7443e-05,S info: rows = 12: cols = 12: size = 144: nonzeros = 12
2022-04-29 21:20:39,5.989e-06,JS
2022-04-29 21:20:39,0.000504285,JS.transpose() * q_mat * JS + lambda * S.transpose() * S
2022-04-29 21:20:39,0.0018886,S info: rows = 12: cols = 12: size = 144: nonzeros = 12
2022-04-29 21:20:39,1.3672e-05,commencing SVD factorization of lambda-scaled JtQJ
2022-04-29 21:20:39,6.137e-06,starting REDSVD
2022-04-29 21:20:39,5.8971e-05,retrieving REDSVD components
2022-04-29 21:20:39,1.0026e-05,triming REDSVD components to 11elements
2022-04-29 21:20:39,8.956e-06,done REDSVD
2022-04-29 21:20:39,5.988e-06,SVD factorization complete
2022-04-29 21:20:39,0.000117986,commencing linear algebra multiplication to compute ugrade
2022-04-29 21:20:39,7.658e-06,S info: rows = 12: cols = 12: size = 144: nonzeros = 12Vt info: rows = 11: cols = 12: size = 132: nonzeros = 132
2022-04-29 21:20:39,6.167e-06,U info: rows = 12: cols = 11: size = 132: nonzeros = 132
2022-04-29 21:20:39,6.065e-06,jac info: rows = 5124: cols = 12: size = 61488: nonzeros = 61178
2022-04-29 21:20:39,0.00124365,linear algebra multiplication to compute ugrade complete
2022-04-29 21:20:39,0.000156071,commencing check of parameter bounds and gradients
2022-04-29 21:20:39,1.4283e-05,commencing calculation of upgrade vector
2022-04-29 21:20:39,0.0155348,forming JtQJ matrix
2022-04-29 21:20:39,0.00188402,commencing to scale JtQJ matrix- first SVD...
2022-04-29 21:20:39,1.4141e-05,starting REDSVD
2022-04-29 21:20:39,3.7417e-05,retrieving REDSVD components
2022-04-29 21:20:39,1.0929e-05,triming REDSVD components to 12elements
2022-04-29 21:20:39,9.067e-06,done REDSVD
2022-04-29 21:20:39,2.1841e-05,S info: rows = 12: cols = 12: size = 144: nonzeros = 12
2022-04-29 21:20:39,6.117e-06,JS
2022-04-29 21:20:39,0.000527918,JS.transpose() * q_mat * JS + lambda * S.transpose() * S
2022-04-29 21:20:39,0.00189664,S info: rows = 12: cols = 12: size = 144: nonzeros = 12
2022-04-29 21:20:39,1.4272e-05,commencing SVD factorization of lambda-scaled JtQJ
2022-04-29 21:20:39,6.221e-06,starting REDSVD
2022-04-29 21:20:39,5.8372e-05,retrieving REDSVD components
2022-04-29 21:20:39,1.0155e-05,triming REDSVD components to 11elements
2022-04-29 21:20:39,8.893e-06,done REDSVD
2022-04-29 21:20:39,6.151e-06,SVD factorization complete
2022-04-29 21:20:39,0.00011182,commencing linear algebra multiplication to compute ugrade
2022-04-29 21:20:39,7.69e-06,S info: rows = 12: cols = 12: size = 144: nonzeros = 12Vt info: rows = 11: cols = 12: size = 132: nonzeros = 132
2022-04-29 21:20:39,6.235e-06,U info: rows = 12: cols = 11: size = 132: nonzeros = 132
2022-04-29 21:20:39,6.098e-06,jac info: rows = 5124: cols = 12: size = 61488: nonzeros = 61178
2022-04-29 21:20:39,0.00124539,linear algebra multiplication to compute ugrade complete
2022-04-29 21:20:39,0.000159921,commencing check of parameter bounds
2022-04-29 21:20:39,1.3901e-05,limiting out of bounds pars
2022-04-29 21:20:39,1.7153e-05,change limit/bound enforement for lambda 10: lower bound,PERM_M, scaling factor: 0.0151702
2022-04-29 21:20:39,6.311e-06,checking for denormal floating point values
2022-04-29 21:20:39,6.821e-06,transforming upgrade pars to model pars
2022-04-29 21:20:39,6.618e-06,writing upgrade vector to csv file
2022-04-29 21:20:39,9.5891e-05,beginning upgrade vector calculations, lambda = 100
2022-04-29 21:20:39,1.0672e-05,commencing calculation of upgrade vector
2022-04-29 21:20:39,0.0155389,forming JtQJ matrix
2022-04-29 21:20:39,0.00189601,commencing to scale JtQJ matrix- first SVD...
2022-04-29 21:20:39,1.376e-05,starting REDSVD
2022-04-29 21:20:39,3.737e-05,retrieving REDSVD components
2022-04-29 21:20:39,1.0414e-05,triming REDSVD components to 12elements
2022-04-29 21:20:39,8.935e-06,done REDSVD
2022-04-29 21:20:39,1.7022e-05,S info: rows = 12: cols = 12: size = 144: nonzeros = 12
2022-04-29 21:20:39,5.971e-06,JS
2022-04-29 21:20:39,0.000509317,JS.transpose() * q_mat * JS + lambda * S.transpose() * S
2022-04-29 21:20:39,0.00188824,S info: rows = 12: cols = 12: size = 144: nonzeros = 12
2022-04-29 21:20:39,1.377e-05,commencing SVD factorization of lambda-scaled JtQJ
2022-04-29 21:20:39,6.404e-06,starting REDSVD
2022-04-29 21:20:39,5.7714e-05,retrieving REDSVD components
2022-04-29 21:20:39,1.0024e-05,triming REDSVD components to 11elements
2022-04-29 21:20:39,8.978e-06,done REDSVD
2022-04-29 21:20:39,6.036e-06,SVD factorization complete
2022-04-29 21:20:39,8.7994e-05,commencing linear algebra multiplication to compute ugrade
2022-04-29 21:20:39,6.358e-06,S info: rows = 12: cols = 12: size = 144: nonzeros = 12Vt info: rows = 11: cols = 12: size = 132: nonzeros = 132
2022-04-29 21:20:39,6.153e-06,U info: rows = 12: cols = 11: size = 132: nonzeros = 132
2022-04-29 21:20:39,6.014e-06,jac info: rows = 5124: cols = 12: size = 61488: nonzeros = 61178
2022-04-29 21:20:39,0.00131555,linear algebra multiplication to compute ugrade complete
2022-04-29 21:20:39,0.000148011,commencing check of parameter bounds and gradients
2022-04-29 21:20:39,1.3645e-05,commencing calculation of upgrade vector
2022-04-29 21:20:39,0.0157955,forming JtQJ matrix
2022-04-29 21:20:39,0.00188701,commencing to scale JtQJ matrix- first SVD...
2022-04-29 21:20:39,1.391e-05,starting REDSVD
2022-04-29 21:20:39,3.7083e-05,retrieving REDSVD components
2022-04-29 21:20:39,1.0613e-05,triming REDSVD components to 12elements
2022-04-29 21:20:39,9.177e-06,done REDSVD
2022-04-29 21:20:39,1.6947e-05,S info: rows = 12: cols = 12: size = 144: nonzeros = 12
2022-04-29 21:20:39,5.868e-06,JS
2022-04-29 21:20:39,0.000511414,JS.transpose() * q_mat * JS + lambda * S.transpose() * S
2022-04-29 21:20:39,0.00203044,S info: rows = 12: cols = 12: size = 144: nonzeros = 12
2022-04-29 21:20:39,0.000157719,commencing SVD factorization of lambda-scaled JtQJ
2022-04-29 21:20:39,1.113e-05,starting REDSVD
2022-04-29 21:20:39,6.3645e-05,retrieving REDSVD components
2022-04-29 21:20:39,2.8807e-05,triming REDSVD components to 11elements
2022-04-29 21:20:39,1.152e-05,done REDSVD
2022-04-29 21:20:39,6.729e-06,SVD factorization complete
2022-04-29 21:20:39,0.00124736,commencing linear algebra multiplication to compute ugrade
2022-04-29 21:20:39,3.7964e-05,S info: rows = 12: cols = 12: size = 144: nonzeros = 12Vt info: rows = 11: cols = 12: size = 132: nonzeros = 132
2022-04-29 21:20:39,6.763e-06,U info: rows = 12: cols = 11: size = 132: nonzeros = 132
2022-04-29 21:20:39,6.727e-06,jac info: rows = 5124: cols = 12: size = 61488: nonzeros = 61178
2022-04-29 21:20:39,0.00135643,linear algebra multiplication to compute ugrade complete
2022-04-29 21:20:39,0.000171251,commencing check of parameter bounds
2022-04-29 21:20:39,1.4449e-05,limiting out of bounds pars
2022-04-29 21:20:39,1.8384e-05,change limit/bound enforement for lambda 100: lower bound,PERM_M, scaling factor: 0.0151591
2022-04-29 21:20:39,6.901e-06,checking for denormal floating point values
2022-04-29 21:20:39,7.281e-06,transforming upgrade pars to model pars
2022-04-29 21:20:39,7.242e-06,writing upgrade vector to csv file
2022-04-29 21:20:39,0.000172005,beginning upgrade vector calculations, lambda = 1000
2022-04-29 21:20:39,1.188e-05,commencing calculation of upgrade vector
2022-04-29 21:20:39,0.0158377,forming JtQJ matrix
2022-04-29 21:20:39,0.00189035,commencing to scale JtQJ matrix- first SVD...
2022-04-29 21:20:39,1.4165e-05,starting REDSVD
2022-04-29 21:20:39,3.6973e-05,retrieving REDSVD components
2022-04-29 21:20:39,1.0435e-05,triming REDSVD components to 12elements
2022-04-29 21:20:39,8.994e-06,done REDSVD
2022-04-29 21:20:39,1.7341e-05,S info: rows = 12: cols = 12: size = 144: nonzeros = 12
2022-04-29 21:20:39,5.842e-06,JS
2022-04-29 21:20:39,0.000505096,JS.transpose() * q_mat * JS + lambda * S.transpose() * S
2022-04-29 21:20:39,0.00192584,S info: rows = 12: cols = 12: size = 144: nonzeros = 12
2022-04-29 21:20:39,1.3978e-05,commencing SVD factorization of lambda-scaled JtQJ
2022-04-29 21:20:39,6.177e-06,starting REDSVD
2022-04-29 21:20:39,5.6688e-05,retrieving REDSVD components
2022-04-29 21:20:39,1.0035e-05,triming REDSVD components to 10elements
2022-04-29 21:20:39,9.025e-06,done REDSVD
2022-04-29 21:20:39,6.05e-06,SVD factorization complete
2022-04-29 21:20:39,8.3551e-05,commencing linear algebra multiplication to compute ugrade
2022-04-29 21:20:39,6.245e-06,S info: rows = 12: cols = 12: size = 144: nonzeros = 12Vt info: rows = 10: cols = 12: size = 120: nonzeros = 120
2022-04-29 21:20:39,6.027e-06,U info: rows = 12: cols = 10: size = 120: nonzeros = 120
2022-04-29 21:20:39,5.911e-06,jac info: rows = 5124: cols = 12: size = 61488: nonzeros = 61178
2022-04-29 21:20:39,0.00132188,linear algebra multiplication to compute ugrade complete
2022-04-29 21:20:39,0.000152441,commencing check of parameter bounds and gradients
2022-04-29 21:20:39,1.3486e-05,commencing calculation of upgrade vector
2022-04-29 21:20:39,0.0157801,forming JtQJ matrix
2022-04-29 21:20:39,0.0018876,commencing to scale JtQJ matrix- first SVD...
2022-04-29 21:20:39,1.3641e-05,starting REDSVD
2022-04-29 21:20:39,3.7593e-05,retrieving REDSVD components
2022-04-29 21:20:39,1.0475e-05,triming REDSVD components to 12elements
2022-04-29 21:20:39,9.144e-06,done REDSVD
2022-04-29 21:20:39,1.7389e-05,S info: rows = 12: cols = 12: size = 144: nonzeros = 12
2022-04-29 21:20:39,5.85e-06,JS
2022-04-29 21:20:39,0.000509005,JS.transpose() * q_mat * JS + lambda * S.transpose() * S
2022-04-29 21:20:39,0.00189869,S info: rows = 12: cols = 12: size = 144: nonzeros = 12
2022-04-29 21:20:39,1.3775e-05,commencing SVD factorization of lambda-scaled JtQJ
2022-04-29 21:20:39,5.985e-06,starting REDSVD
2022-04-29 21:20:39,5.7352e-05,retrieving REDSVD components
2022-04-29 21:20:39,9.816e-06,triming REDSVD components to 10elements
2022-04-29 21:20:39,8.919e-06,done REDSVD
2022-04-29 21:20:39,6.037e-06,SVD factorization complete
2022-04-29 21:20:39,0.000109406,commencing linear algebra multiplication to compute ugrade
2022-04-29 21:20:39,7.499e-06,S info: rows = 12: cols = 12: size = 144: nonzeros = 12Vt info: rows = 10: cols = 12: size = 120: nonzeros = 120
2022-04-29 21:20:39,1.821e-05,U info: rows = 12: cols = 10: size = 120: nonzeros = 120
2022-04-29 21:20:39,7.513e-06,jac info: rows = 5124: cols = 12: size = 61488: nonzeros = 61178
2022-04-29 21:20:39,0.00125051,linear algebra multiplication to compute ugrade complete
2022-04-29 21:20:39,0.000153305,commencing check of parameter bounds
2022-04-29 21:20:39,1.3397e-05,limiting out of bounds pars
2022-04-29 21:20:39,1.7155e-05,change limit/bound enforement for lambda 1000: upper bound,PERM_M, scaling factor: 0.036114
2022-04-29 21:20:39,6.352e-06,checking for denormal floating point values
2022-04-29 21:20:39,6.614e-06,transforming upgrade pars to model pars
2022-04-29 21:20:39,6.417e-06,writing upgrade vector to csv file
2022-04-29 21:20:39,0.0215237,LinearAnalysis::glm_iter_fosm
2022-04-29 21:20:39,2.548e-05,starting FOSM uncertainty analyses for iteration 0
2022-04-29 21:20:39,0.0202011,loading obscov
2022-04-29 21:20:39,0.000753061,loading parcov
2022-04-29 21:20:39,0.000213608,set_predictions
2022-04-29 21:20:39,0.00113733,parameter fosm calcs
2022-04-29 21:20:39,1.2291e-05,LinearAnalysis::calc_posterior
2022-04-29 21:20:39,6.378e-06,LinearAnalysis::align
2022-04-29 21:20:39,0.00643616,LinearAnalysis::prior_prediction_variance()::invert obscov
2022-04-29 21:20:39,1.8786e-05,inverting diagonal matrix in place
2022-04-29 21:20:39,0.000110025,LinearAnalysis::calc_posterior() form JtQJ
2022-04-29 21:20:39,0.00278213,LinearAnalysis::calc_posterior() invert prior parcov
2022-04-29 21:20:39,3.5422e-05,LinearAnalysis::calc_posterior() form posterior parcov
2022-04-29 21:20:39,1.2937e-05,LinearAnalysis::calc_posterior() invert posterior parcov
2022-04-29 21:20:39,5.901e-06,inverting non-diagonal matrix in place
2022-04-30 00:20:20,10780.7,completed iteration 1
2022-04-30 00:20:20,0.215975,beginning iteration 2
2022-04-30 00:20:20,6.5309e-05,commencing to build jacobian parameter sets
2022-04-30 00:20:20,0.0579485,jacobian parameter sets built, commencing model runs
2022-04-30 03:26:23,11163.2,jacobian runs complete, processing runs
2022-04-30 03:26:23,0.0570994,processing jacobian runs complete
2022-04-30 03:26:23,2.3881e-05,saving jacobian and sen files
2022-04-30 03:26:23,0.0967586,commencing calculation of upgrade vector
2022-04-30 03:26:23,0.014336,forming JtQJ matrix
2022-04-30 03:26:23,0.00172529,commencing to scale JtQJ matrix- first SVD...
2022-04-30 03:26:23,1.3497e-05,starting REDSVD
2022-04-30 03:26:23,4.5475e-05,retrieving REDSVD components
2022-04-30 03:26:23,1.1342e-05,triming REDSVD components to 12elements
2022-04-30 03:26:23,1.0414e-05,done REDSVD
2022-04-30 03:26:23,2.1775e-05,S info: rows = 12: cols = 12: size = 144: nonzeros = 12
2022-04-30 03:26:23,6.179e-06,JS
2022-04-30 03:26:23,0.000505279,JS.transpose() * q_mat * JS + lambda * S.transpose() * S
2022-04-30 03:26:23,0.00187577,S info: rows = 12: cols = 12: size = 144: nonzeros = 12
2022-04-30 03:26:23,1.3888e-05,commencing SVD factorization of lambda-scaled JtQJ
2022-04-30 03:26:23,6.389e-06,starting REDSVD
2022-04-30 03:26:23,4.9958e-05,retrieving REDSVD components
2022-04-30 03:26:23,1.0338e-05,triming REDSVD components to 10elements
2022-04-30 03:26:23,9.372e-06,done REDSVD
2022-04-30 03:26:23,6.046e-06,SVD factorization complete
2022-04-30 03:26:23,0.0294398,commencing linear algebra multiplication to compute ugrade
2022-04-30 03:26:23,1.6222e-05,S info: rows = 12: cols = 12: size = 144: nonzeros = 12Vt info: rows = 10: cols = 12: size = 120: nonzeros = 120
2022-04-30 03:26:23,7.347e-06,U info: rows = 12: cols = 10: size = 120: nonzeros = 120
2022-04-30 03:26:23,6.371e-06,jac info: rows = 5124: cols = 12: size = 61488: nonzeros = 60983
2022-04-30 03:26:23,0.00138616,linear algebra multiplication to compute ugrade complete
2022-04-30 03:26:23,2.8676e-05,commencing check of parameter bounds and gradients
2022-04-30 03:26:24,0.237054,beginning upgrade vector calculations, lambda = 0.1
2022-04-30 03:26:24,6.1226e-05,commencing calculation of upgrade vector
2022-04-30 03:26:24,0.0149253,forming JtQJ matrix
2022-04-30 03:26:24,0.00170908,commencing to scale JtQJ matrix- first SVD...
2022-04-30 03:26:24,1.4887e-05,starting REDSVD
2022-04-30 03:26:24,3.8251e-05,retrieving REDSVD components
2022-04-30 03:26:24,1.4073e-05,triming REDSVD components to 12elements
2022-04-30 03:26:24,9.878e-06,done REDSVD
2022-04-30 03:26:24,1.7995e-05,S info: rows = 12: cols = 12: size = 144: nonzeros = 12
2022-04-30 03:26:24,6.343e-06,JS
2022-04-30 03:26:24,0.000510037,JS.transpose() * q_mat * JS + lambda * S.transpose() * S
2022-04-30 03:26:24,0.00209931,S info: rows = 12: cols = 12: size = 144: nonzeros = 12
2022-04-30 03:26:24,1.6292e-05,commencing SVD factorization of lambda-scaled JtQJ
2022-04-30 03:26:24,6.608e-06,starting REDSVD
2022-04-30 03:26:24,5.6538e-05,retrieving REDSVD components
2022-04-30 03:26:24,1.1329e-05,triming REDSVD components to 11elements
2022-04-30 03:26:24,9.51e-06,done REDSVD
2022-04-30 03:26:24,6.517e-06,SVD factorization complete
2022-04-30 03:26:24,9.3845e-05,commencing linear algebra multiplication to compute ugrade
2022-04-30 03:26:24,6.75e-06,S info: rows = 12: cols = 12: size = 144: nonzeros = 12Vt info: rows = 11: cols = 12: size = 132: nonzeros = 132
2022-04-30 03:26:24,6.361e-06,U info: rows = 12: cols = 11: size = 132: nonzeros = 132
2022-04-30 03:26:24,7.734e-06,jac info: rows = 5124: cols = 12: size = 61488: nonzeros = 60983
2022-04-30 03:26:24,0.00134641,linear algebra multiplication to compute ugrade complete
2022-04-30 03:26:24,3.029e-05,commencing check of parameter bounds and gradients
2022-04-30 03:26:24,1.2432e-05,commencing calculation of upgrade vector
2022-04-30 03:26:24,0.014369,forming JtQJ matrix
2022-04-30 03:26:24,0.001699,commencing to scale JtQJ matrix- first SVD...
2022-04-30 03:26:24,1.376e-05,starting REDSVD
2022-04-30 03:26:24,3.8061e-05,retrieving REDSVD components
