time,elapsed_seconds,message
2023-08-15 16:49:25,2.1326e-05,starting REDSVD
2023-08-15 16:49:25,4.4953e-05,retrieving REDSVD components
2023-08-15 16:49:25,1.1783e-05,triming REDSVD components to 12elements
2023-08-15 16:49:25,9.772e-06,done REDSVD
2023-08-15 16:49:25,1.872e-05,S info: rows = 12: cols = 12: size = 144: nonzeros = 12
2023-08-15 16:49:25,5.35e-06,JS
2023-08-15 16:49:25,0.000618969,JS.transpose() * q_mat * JS + lambda * S.transpose() * S
2023-08-15 16:49:25,0.00224118,S info: rows = 12: cols = 12: size = 144: nonzeros = 12
2023-08-15 16:49:25,2.0409e-05,commencing SVD factorization of lambda-scaled JtQJ
2023-08-15 16:49:25,6.6e-06,starting REDSVD
2023-08-15 16:49:25,5.701e-05,retrieving REDSVD components
2023-08-15 16:49:25,1.1039e-05,triming REDSVD components to 10elements
2023-08-15 16:49:25,1.0374e-05,done REDSVD
2023-08-15 16:49:25,5.319e-06,SVD factorization complete
2023-08-15 16:49:25,0.00012688,commencing linear algebra multiplication to compute ugrade
2023-08-15 16:49:25,7.046e-06,S info: rows = 12: cols = 12: size = 144: nonzeros = 12Vt info: rows = 10: cols = 12: size = 120: nonzeros = 120
2023-08-15 16:49:25,5.349e-06,U info: rows = 12: cols = 10: size = 120: nonzeros = 120
2023-08-15 16:49:25,4.732e-06,jac info: rows = 5124: cols = 12: size = 61488: nonzeros = 56512
2023-08-15 16:49:25,0.0016449,linear algebra multiplication to compute ugrade complete
2023-08-15 16:49:25,0.000233642,commencing check of parameter bounds and gradients
2023-08-15 16:49:25,2.4571e-05,commencing calculation of upgrade vector
2023-08-15 16:49:25,0.0149824,forming JtQJ matrix
2023-08-15 16:49:25,0.00208376,commencing to scale JtQJ matrix- first SVD...
2023-08-15 16:49:25,2.0014e-05,starting REDSVD
2023-08-15 16:49:25,4.3334e-05,retrieving REDSVD components
2023-08-15 16:49:25,1.1462e-05,triming REDSVD components to 12elements
2023-08-15 16:49:25,9.434e-06,done REDSVD
2023-08-15 16:49:25,1.8225e-05,S info: rows = 12: cols = 12: size = 144: nonzeros = 12
2023-08-15 16:49:25,5.049e-06,JS
2023-08-15 16:49:25,0.000622154,JS.transpose() * q_mat * JS + lambda * S.transpose() * S
2023-08-15 16:49:25,0.00219485,S info: rows = 12: cols = 12: size = 144: nonzeros = 12
2023-08-15 16:49:25,1.8744e-05,commencing SVD factorization of lambda-scaled JtQJ
2023-08-15 16:49:25,6.295e-06,starting REDSVD
2023-08-15 16:49:25,5.7205e-05,retrieving REDSVD components
2023-08-15 16:49:25,1.0908e-05,triming REDSVD components to 10elements
2023-08-15 16:49:25,8.995e-06,done REDSVD
2023-08-15 16:49:25,5.441e-06,SVD factorization complete
2023-08-15 16:49:25,8.2921e-05,commencing linear algebra multiplication to compute ugrade
2023-08-15 16:49:25,5.267e-06,S info: rows = 12: cols = 12: size = 144: nonzeros = 12Vt info: rows = 10: cols = 12: size = 120: nonzeros = 120
2023-08-15 16:49:25,5.122e-06,U info: rows = 12: cols = 10: size = 120: nonzeros = 120
2023-08-15 16:49:25,4.79e-06,jac info: rows = 5124: cols = 12: size = 61488: nonzeros = 56512
2023-08-15 16:49:25,0.00162507,linear algebra multiplication to compute ugrade complete
2023-08-15 16:49:25,0.000193398,commencing check of parameter bounds
2023-08-15 16:49:25,1.3763e-05,limiting out of bounds pars
2023-08-15 16:49:25,2.0973e-05,change limit/bound enforement for lambda 0.1: ,, scaling factor: 1
2023-08-15 16:49:25,5.475e-06,checking for denormal floating point values
2023-08-15 16:49:25,5.444e-06,transforming upgrade pars to model pars
2023-08-15 16:49:25,5.769e-06,writing upgrade vector to csv file
2023-08-15 16:49:25,0.000640052,beginning upgrade vector calculations, lambda = 1
2023-08-15 16:49:25,2.3769e-05,commencing calculation of upgrade vector
2023-08-15 16:49:25,0.0149764,forming JtQJ matrix
2023-08-15 16:49:25,0.00211462,commencing to scale JtQJ matrix- first SVD...
2023-08-15 16:49:25,2.1045e-05,starting REDSVD
2023-08-15 16:49:25,4.4074e-05,retrieving REDSVD components
2023-08-15 16:49:25,1.1534e-05,triming REDSVD components to 12elements
2023-08-15 16:49:25,9.416e-06,done REDSVD
2023-08-15 16:49:25,1.8862e-05,S info: rows = 12: cols = 12: size = 144: nonzeros = 12
2023-08-15 16:49:25,5.51e-06,JS
2023-08-15 16:49:25,0.000609451,JS.transpose() * q_mat * JS + lambda * S.transpose() * S
2023-08-15 16:49:25,0.00218401,S info: rows = 12: cols = 12: size = 144: nonzeros = 12
2023-08-15 16:49:25,1.8881e-05,commencing SVD factorization of lambda-scaled JtQJ
2023-08-15 16:49:25,6.151e-06,starting REDSVD
2023-08-15 16:49:25,5.9867e-05,retrieving REDSVD components
2023-08-15 16:49:25,1.0938e-05,triming REDSVD components to 10elements
2023-08-15 16:49:25,9.888e-06,done REDSVD
2023-08-15 16:49:25,5.401e-06,SVD factorization complete
2023-08-15 16:49:25,0.000124032,commencing linear algebra multiplication to compute ugrade
2023-08-15 16:49:25,6.851e-06,S info: rows = 12: cols = 12: size = 144: nonzeros = 12Vt info: rows = 10: cols = 12: size = 120: nonzeros = 120
2023-08-15 16:49:25,4.962e-06,U info: rows = 12: cols = 10: size = 120: nonzeros = 120
2023-08-15 16:49:25,4.799e-06,jac info: rows = 5124: cols = 12: size = 61488: nonzeros = 56512
2023-08-15 16:49:25,0.0016552,linear algebra multiplication to compute ugrade complete
2023-08-15 16:49:25,0.000201602,commencing check of parameter bounds and gradients
2023-08-15 16:49:25,1.4651e-05,commencing calculation of upgrade vector
2023-08-15 16:49:25,0.0149614,forming JtQJ matrix
2023-08-15 16:49:25,0.00209855,commencing to scale JtQJ matrix- first SVD...
2023-08-15 16:49:25,2.069e-05,starting REDSVD
2023-08-15 16:49:25,7.8551e-05,retrieving REDSVD components
2023-08-15 16:49:25,1.4493e-05,triming REDSVD components to 12elements
2023-08-15 16:49:25,9.952e-06,done REDSVD
2023-08-15 16:49:25,1.8553e-05,S info: rows = 12: cols = 12: size = 144: nonzeros = 12
2023-08-15 16:49:25,5.31e-06,JS
2023-08-15 16:49:25,0.000624764,JS.transpose() * q_mat * JS + lambda * S.transpose() * S
2023-08-15 16:49:25,0.00216365,S info: rows = 12: cols = 12: size = 144: nonzeros = 12
2023-08-15 16:49:25,1.8256e-05,commencing SVD factorization of lambda-scaled JtQJ
2023-08-15 16:49:25,6.081e-06,starting REDSVD
2023-08-15 16:49:25,5.9735e-05,retrieving REDSVD components
2023-08-15 16:49:25,1.0601e-05,triming REDSVD components to 10elements
2023-08-15 16:49:25,9.18e-06,done REDSVD
2023-08-15 16:49:25,5.421e-06,SVD factorization complete
2023-08-15 16:49:25,8.2846e-05,commencing linear algebra multiplication to compute ugrade
2023-08-15 16:49:25,5.282e-06,S info: rows = 12: cols = 12: size = 144: nonzeros = 12Vt info: rows = 10: cols = 12: size = 120: nonzeros = 120
2023-08-15 16:49:25,4.961e-06,U info: rows = 12: cols = 10: size = 120: nonzeros = 120
2023-08-15 16:49:25,4.711e-06,jac info: rows = 5124: cols = 12: size = 61488: nonzeros = 56512
2023-08-15 16:49:25,0.00162722,linear algebra multiplication to compute ugrade complete
2023-08-15 16:49:25,0.000194624,commencing check of parameter bounds
2023-08-15 16:49:25,1.3544e-05,limiting out of bounds pars
2023-08-15 16:49:25,1.5433e-05,change limit/bound enforement for lambda 1: ,, scaling factor: 1
2023-08-15 16:49:25,4.912e-06,checking for denormal floating point values
2023-08-15 16:49:25,5.215e-06,transforming upgrade pars to model pars
2023-08-15 16:49:25,5.344e-06,writing upgrade vector to csv file
2023-08-15 16:49:25,0.000105459,beginning upgrade vector calculations, lambda = 10
2023-08-15 16:49:25,1.0289e-05,commencing calculation of upgrade vector
2023-08-15 16:49:25,0.0149583,forming JtQJ matrix
2023-08-15 16:49:25,0.00209553,commencing to scale JtQJ matrix- first SVD...
2023-08-15 16:49:25,2.0068e-05,starting REDSVD
2023-08-15 16:49:25,4.278e-05,retrieving REDSVD components
2023-08-15 16:49:25,1.0816e-05,triming REDSVD components to 12elements
2023-08-15 16:49:25,9.327e-06,done REDSVD
2023-08-15 16:49:25,1.7768e-05,S info: rows = 12: cols = 12: size = 144: nonzeros = 12
2023-08-15 16:49:25,5.2e-06,JS
2023-08-15 16:49:25,0.000620724,JS.transpose() * q_mat * JS + lambda * S.transpose() * S
2023-08-15 16:49:25,0.0021766,S info: rows = 12: cols = 12: size = 144: nonzeros = 12
2023-08-15 16:49:25,1.8019e-05,commencing SVD factorization of lambda-scaled JtQJ
2023-08-15 16:49:25,6.109e-06,starting REDSVD
2023-08-15 16:49:25,5.9474e-05,retrieving REDSVD components
2023-08-15 16:49:25,1.058e-05,triming REDSVD components to 11elements
2023-08-15 16:49:25,9.642e-06,done REDSVD
2023-08-15 16:49:25,5.193e-06,SVD factorization complete
2023-08-15 16:49:25,0.000126188,commencing linear algebra multiplication to compute ugrade
2023-08-15 16:49:25,6.455e-06,S info: rows = 12: cols = 12: size = 144: nonzeros = 12Vt info: rows = 11: cols = 12: size = 132: nonzeros = 132
2023-08-15 16:49:25,5.078e-06,U info: rows = 12: cols = 11: size = 132: nonzeros = 132
2023-08-15 16:49:25,4.596e-06,jac info: rows = 5124: cols = 12: size = 61488: nonzeros = 56512
2023-08-15 16:49:25,0.00162058,linear algebra multiplication to compute ugrade complete
2023-08-15 16:49:25,0.000194073,commencing check of parameter bounds and gradients
2023-08-15 16:49:25,1.4345e-05,commencing calculation of upgrade vector
2023-08-15 16:49:25,0.0149691,forming JtQJ matrix
2023-08-15 16:49:25,0.00209745,commencing to scale JtQJ matrix- first SVD...
2023-08-15 16:49:25,1.9794e-05,starting REDSVD
2023-08-15 16:49:25,4.3855e-05,retrieving REDSVD components
2023-08-15 16:49:25,1.1271e-05,triming REDSVD components to 12elements
2023-08-15 16:49:25,9.416e-06,done REDSVD
2023-08-15 16:49:25,1.8445e-05,S info: rows = 12: cols = 12: size = 144: nonzeros = 12
2023-08-15 16:49:25,1.2452e-05,JS
2023-08-15 16:49:25,0.000610774,JS.transpose() * q_mat * JS + lambda * S.transpose() * S
2023-08-15 16:49:25,0.00220908,S info: rows = 12: cols = 12: size = 144: nonzeros = 12
2023-08-15 16:49:25,2.3612e-05,commencing SVD factorization of lambda-scaled JtQJ
2023-08-15 16:49:25,6.247e-06,starting REDSVD
2023-08-15 16:49:25,6.0308e-05,retrieving REDSVD components
2023-08-15 16:49:25,1.0757e-05,triming REDSVD components to 11elements
2023-08-15 16:49:25,9.423e-06,done REDSVD
2023-08-15 16:49:25,5.284e-06,SVD factorization complete
2023-08-15 16:49:25,9.7035e-05,commencing linear algebra multiplication to compute ugrade
2023-08-15 16:49:25,5.34e-06,S info: rows = 12: cols = 12: size = 144: nonzeros = 12Vt info: rows = 11: cols = 12: size = 132: nonzeros = 132
2023-08-15 16:49:25,5.076e-06,U info: rows = 12: cols = 11: size = 132: nonzeros = 132
2023-08-15 16:49:25,4.746e-06,jac info: rows = 5124: cols = 12: size = 61488: nonzeros = 56512
2023-08-15 16:49:25,0.00161717,linear algebra multiplication to compute ugrade complete
2023-08-15 16:49:25,0.000193632,commencing check of parameter bounds
2023-08-15 16:49:25,1.2839e-05,limiting out of bounds pars
2023-08-15 16:49:25,1.6698e-05,change limit/bound enforement for lambda 10: ,, scaling factor: 1
2023-08-15 16:49:25,5.04e-06,checking for denormal floating point values
2023-08-15 16:49:25,5.351e-06,transforming upgrade pars to model pars
2023-08-15 16:49:25,5.281e-06,writing upgrade vector to csv file
2023-08-15 16:49:25,0.000115122,beginning upgrade vector calculations, lambda = 100
2023-08-15 16:49:25,1.0176e-05,commencing calculation of upgrade vector
2023-08-15 16:49:25,0.0149318,forming JtQJ matrix
2023-08-15 16:49:25,0.00208492,commencing to scale JtQJ matrix- first SVD...
2023-08-15 16:49:25,2.0052e-05,starting REDSVD
2023-08-15 16:49:25,4.3241e-05,retrieving REDSVD components
2023-08-15 16:49:25,1.1293e-05,triming REDSVD components to 12elements
2023-08-15 16:49:25,9.479e-06,done REDSVD
2023-08-15 16:49:25,1.8623e-05,S info: rows = 12: cols = 12: size = 144: nonzeros = 12
2023-08-15 16:49:25,5.082e-06,JS
2023-08-15 16:49:25,0.000606664,JS.transpose() * q_mat * JS + lambda * S.transpose() * S
2023-08-15 16:49:25,0.00218276,S info: rows = 12: cols = 12: size = 144: nonzeros = 12
2023-08-15 16:49:25,1.8478e-05,commencing SVD factorization of lambda-scaled JtQJ
2023-08-15 16:49:25,5.884e-06,starting REDSVD
2023-08-15 16:49:25,6.5105e-05,retrieving REDSVD components
2023-08-15 16:49:25,1.1207e-05,triming REDSVD components to 11elements
2023-08-15 16:49:25,9.426e-06,done REDSVD
2023-08-15 16:49:25,5.337e-06,SVD factorization complete
2023-08-15 16:49:25,0.000127027,commencing linear algebra multiplication to compute ugrade
2023-08-15 16:49:25,6.488e-06,S info: rows = 12: cols = 12: size = 144: nonzeros = 12Vt info: rows = 11: cols = 12: size = 132: nonzeros = 132
2023-08-15 16:49:25,5.086e-06,U info: rows = 12: cols = 11: size = 132: nonzeros = 132
2023-08-15 16:49:25,4.69e-06,jac info: rows = 5124: cols = 12: size = 61488: nonzeros = 56512
2023-08-15 16:49:25,0.00162172,linear algebra multiplication to compute ugrade complete
2023-08-15 16:49:25,0.000210549,commencing check of parameter bounds and gradients
2023-08-15 16:49:25,1.6118e-05,commencing calculation of upgrade vector
2023-08-15 16:49:25,0.0149398,forming JtQJ matrix
2023-08-15 16:49:25,0.00209706,commencing to scale JtQJ matrix- first SVD...
2023-08-15 16:49:25,1.9687e-05,starting REDSVD
2023-08-15 16:49:25,4.294e-05,retrieving REDSVD components
2023-08-15 16:49:25,1.1432e-05,triming REDSVD components to 12elements
2023-08-15 16:49:25,9.661e-06,done REDSVD
2023-08-15 16:49:25,1.8579e-05,S info: rows = 12: cols = 12: size = 144: nonzeros = 12
2023-08-15 16:49:25,5.193e-06,JS
2023-08-15 16:49:25,0.000604873,JS.transpose() * q_mat * JS + lambda * S.transpose() * S
2023-08-15 16:49:25,0.00217082,S info: rows = 12: cols = 12: size = 144: nonzeros = 12
2023-08-15 16:49:25,1.8188e-05,commencing SVD factorization of lambda-scaled JtQJ
2023-08-15 16:49:25,1.2584e-05,starting REDSVD
2023-08-15 16:49:25,5.7844e-05,retrieving REDSVD components
2023-08-15 16:49:25,1.0502e-05,triming REDSVD components to 11elements
2023-08-15 16:49:25,4.5558e-05,done REDSVD
2023-08-15 16:49:25,7.49e-06,SVD factorization complete
2023-08-15 16:49:25,9.8428e-05,commencing linear algebra multiplication to compute ugrade
2023-08-15 16:49:25,6.195e-06,S info: rows = 12: cols = 12: size = 144: nonzeros = 12Vt info: rows = 11: cols = 12: size = 132: nonzeros = 132
2023-08-15 16:49:25,5.128e-06,U info: rows = 12: cols = 11: size = 132: nonzeros = 132
2023-08-15 16:49:25,4.769e-06,jac info: rows = 5124: cols = 12: size = 61488: nonzeros = 56512
2023-08-15 16:49:25,0.0016135,linear algebra multiplication to compute ugrade complete
2023-08-15 16:49:25,0.000208347,commencing check of parameter bounds
2023-08-15 16:49:25,1.4757e-05,limiting out of bounds pars
2023-08-15 16:49:25,1.6454e-05,change limit/bound enforement for lambda 100: ,, scaling factor: 1
2023-08-15 16:49:25,5.032e-06,checking for denormal floating point values
2023-08-15 16:49:25,5.242e-06,transforming upgrade pars to model pars
2023-08-15 16:49:25,5.381e-06,writing upgrade vector to csv file
2023-08-15 16:49:25,0.000101813,beginning upgrade vector calculations, lambda = 1000
2023-08-15 16:49:25,1.0136e-05,commencing calculation of upgrade vector
2023-08-15 16:49:25,0.0149751,forming JtQJ matrix
2023-08-15 16:49:25,0.00210417,commencing to scale JtQJ matrix- first SVD...
2023-08-15 16:49:25,1.9802e-05,starting REDSVD
2023-08-15 16:49:25,4.3461e-05,retrieving REDSVD components
2023-08-15 16:49:25,1.1367e-05,triming REDSVD components to 12elements
2023-08-15 16:49:25,9.324e-06,done REDSVD
2023-08-15 16:49:25,1.7778e-05,S info: rows = 12: cols = 12: size = 144: nonzeros = 12
2023-08-15 16:49:25,5.302e-06,JS
2023-08-15 16:49:25,0.000612124,JS.transpose() * q_mat * JS + lambda * S.transpose() * S
2023-08-15 16:49:25,0.00217088,S info: rows = 12: cols = 12: size = 144: nonzeros = 12
2023-08-15 16:49:25,1.906e-05,commencing SVD factorization of lambda-scaled JtQJ
2023-08-15 16:49:25,6.194e-06,starting REDSVD
2023-08-15 16:49:25,6.0761e-05,retrieving REDSVD components
2023-08-15 16:49:25,1.0865e-05,triming REDSVD components to 11elements
2023-08-15 16:49:25,9.585e-06,done REDSVD
2023-08-15 16:49:25,5.271e-06,SVD factorization complete
2023-08-15 16:49:25,9.0763e-05,commencing linear algebra multiplication to compute ugrade
2023-08-15 16:49:25,5.26e-06,S info: rows = 12: cols = 12: size = 144: nonzeros = 12Vt info: rows = 11: cols = 12: size = 132: nonzeros = 132
2023-08-15 16:49:25,5.085e-06,U info: rows = 12: cols = 11: size = 132: nonzeros = 132
2023-08-15 16:49:25,4.743e-06,jac info: rows = 5124: cols = 12: size = 61488: nonzeros = 56512
2023-08-15 16:49:25,0.00162098,linear algebra multiplication to compute ugrade complete
2023-08-15 16:49:25,0.000198467,commencing check of parameter bounds and gradients
2023-08-15 16:49:25,1.45e-05,commencing calculation of upgrade vector
2023-08-15 16:49:25,0.0149823,forming JtQJ matrix
2023-08-15 16:49:25,0.00209281,commencing to scale JtQJ matrix- first SVD...
2023-08-15 16:49:25,1.9669e-05,starting REDSVD
2023-08-15 16:49:25,4.3574e-05,retrieving REDSVD components
2023-08-15 16:49:25,1.105e-05,triming REDSVD components to 12elements
2023-08-15 16:49:25,9.576e-06,done REDSVD
2023-08-15 16:49:25,1.8164e-05,S info: rows = 12: cols = 12: size = 144: nonzeros = 12
2023-08-15 16:49:25,5.171e-06,JS
2023-08-15 16:49:25,0.000622982,JS.transpose() * q_mat * JS + lambda * S.transpose() * S
2023-08-15 16:49:25,0.00216948,S info: rows = 12: cols = 12: size = 144: nonzeros = 12
2023-08-15 16:49:25,1.8023e-05,commencing SVD factorization of lambda-scaled JtQJ
2023-08-15 16:49:25,6.021e-06,starting REDSVD
2023-08-15 16:49:25,6.0459e-05,retrieving REDSVD components
2023-08-15 16:49:25,1.0498e-05,triming REDSVD components to 11elements
2023-08-15 16:49:25,9.005e-06,done REDSVD
2023-08-15 16:49:25,5.019e-06,SVD factorization complete
2023-08-15 16:49:25,0.000128998,commencing linear algebra multiplication to compute ugrade
2023-08-15 16:49:25,6.464e-06,S info: rows = 12: cols = 12: size = 144: nonzeros = 12Vt info: rows = 11: cols = 12: size = 132: nonzeros = 132
2023-08-15 16:49:25,1.6352e-05,U info: rows = 12: cols = 11: size = 132: nonzeros = 132
2023-08-15 16:49:25,6.225e-06,jac info: rows = 5124: cols = 12: size = 61488: nonzeros = 56512
2023-08-15 16:49:25,0.00162865,linear algebra multiplication to compute ugrade complete
2023-08-15 16:49:25,0.000196096,commencing check of parameter bounds
2023-08-15 16:49:25,1.2931e-05,limiting out of bounds pars
2023-08-15 16:49:25,1.6967e-05,change limit/bound enforement for lambda 1000: ,, scaling factor: 1
2023-08-15 16:49:25,4.826e-06,checking for denormal floating point values
2023-08-15 16:49:25,5.348e-06,transforming upgrade pars to model pars
2023-08-15 16:49:25,5.357e-06,writing upgrade vector to csv file
2023-08-15 16:49:25,0.00267481,LinearAnalysis::glm_iter_fosm
2023-08-15 16:49:25,3.0572e-05,starting FOSM uncertainty analyses for iteration 0
2023-08-15 16:49:25,0.0191342,loading obscov
2023-08-15 16:49:25,0.000775159,loading parcov
2023-08-15 16:49:25,0.000242078,set_predictions
2023-08-15 16:49:25,0.00127799,parameter fosm calcs
2023-08-15 16:49:25,1.5413e-05,LinearAnalysis::calc_posterior
2023-08-15 16:49:25,5.133e-06,LinearAnalysis::align
2023-08-15 16:49:25,0.00667899,LinearAnalysis::prior_prediction_variance()::invert obscov
2023-08-15 16:49:25,2.8323e-05,inverting diagonal matrix in place
2023-08-15 16:49:25,0.000112553,LinearAnalysis::calc_posterior() form JtQJ
2023-08-15 16:49:25,0.00306034,LinearAnalysis::calc_posterior() invert prior parcov
2023-08-15 16:49:25,4.6729e-05,LinearAnalysis::calc_posterior() form posterior parcov
2023-08-15 16:49:25,1.3681e-05,LinearAnalysis::calc_posterior() invert posterior parcov
2023-08-15 16:49:25,4.614e-06,inverting non-diagonal matrix in place
2023-08-15 17:02:06,761.165,completed iteration 1
2023-08-15 17:02:06,0.0634687,beginning iteration 2
2023-08-15 17:02:06,7.3567e-05,commencing to build jacobian parameter sets
2023-08-15 17:02:06,0.00648648,jacobian parameter sets built, commencing model runs
2023-08-15 17:17:56,949.967,jacobian runs complete, processing runs
2023-08-15 17:17:56,0.0238333,processing jacobian runs complete
2023-08-15 17:17:56,5.9635e-05,saving jacobian and sen files
2023-08-15 17:17:56,0.0725056,commencing calculation of upgrade vector
2023-08-15 17:17:56,0.0177655,forming JtQJ matrix
2023-08-15 17:17:56,0.00223693,commencing to scale JtQJ matrix- first SVD...
2023-08-15 17:17:56,2.1243e-05,starting REDSVD
2023-08-15 17:17:56,5.0382e-05,retrieving REDSVD components
2023-08-15 17:17:56,1.2055e-05,triming REDSVD components to 12elements
2023-08-15 17:17:56,1.0367e-05,done REDSVD
2023-08-15 17:17:56,2.0026e-05,S info: rows = 12: cols = 12: size = 144: nonzeros = 12
2023-08-15 17:17:56,5.114e-06,JS
2023-08-15 17:17:56,0.0006563,JS.transpose() * q_mat * JS + lambda * S.transpose() * S
2023-08-15 17:17:56,0.00274221,S info: rows = 12: cols = 12: size = 144: nonzeros = 12
2023-08-15 17:17:56,2.0088e-05,commencing SVD factorization of lambda-scaled JtQJ
2023-08-15 17:17:56,6.509e-06,starting REDSVD
2023-08-15 17:17:56,6.2201e-05,retrieving REDSVD components
2023-08-15 17:17:56,1.1085e-05,triming REDSVD components to 10elements
2023-08-15 17:17:56,9.521e-06,done REDSVD
2023-08-15 17:17:56,5.115e-06,SVD factorization complete
2023-08-15 17:17:56,0.0139847,commencing linear algebra multiplication to compute ugrade
2023-08-15 17:17:56,5.2079e-05,S info: rows = 12: cols = 12: size = 144: nonzeros = 12Vt info: rows = 10: cols = 12: size = 120: nonzeros = 120
2023-08-15 17:17:56,2.0949e-05,U info: rows = 12: cols = 10: size = 120: nonzeros = 120
2023-08-15 17:17:56,1.8012e-05,jac info: rows = 5124: cols = 12: size = 61488: nonzeros = 55725
2023-08-15 17:17:56,0.0018949,linear algebra multiplication to compute ugrade complete
2023-08-15 17:17:56,3.9967e-05,commencing check of parameter bounds and gradients
2023-08-15 17:17:56,0.0109588,beginning upgrade vector calculations, lambda = 0.1
2023-08-15 17:17:56,7.5739e-05,commencing calculation of upgrade vector
2023-08-15 17:17:56,0.0179448,forming JtQJ matrix
2023-08-15 17:17:56,0.00212951,commencing to scale JtQJ matrix- first SVD...
2023-08-15 17:17:56,5.7899e-05,starting REDSVD
2023-08-15 17:17:56,4.8526e-05,retrieving REDSVD components
2023-08-15 17:17:56,1.1648e-05,triming REDSVD components to 12elements
2023-08-15 17:17:56,1.0153e-05,done REDSVD
2023-08-15 17:17:56,1.8186e-05,S info: rows = 12: cols = 12: size = 144: nonzeros = 12
2023-08-15 17:17:56,5.116e-06,JS
2023-08-15 17:17:56,0.000618041,JS.transpose() * q_mat * JS + lambda * S.transpose() * S
2023-08-15 17:17:56,0.00221041,S info: rows = 12: cols = 12: size = 144: nonzeros = 12
2023-08-15 17:17:56,1.9272e-05,commencing SVD factorization of lambda-scaled JtQJ
2023-08-15 17:17:56,5.93e-06,starting REDSVD
2023-08-15 17:17:56,5.8699e-05,retrieving REDSVD components
2023-08-15 17:17:56,1.0454e-05,triming REDSVD components to 10elements
2023-08-15 17:17:56,9.932e-06,done REDSVD
2023-08-15 17:17:56,5.126e-06,SVD factorization complete
2023-08-15 17:17:56,0.000113329,commencing linear algebra multiplication to compute ugrade
2023-08-15 17:17:56,6.411e-06,S info: rows = 12: cols = 12: size = 144: nonzeros = 12Vt info: rows = 10: cols = 12: size = 120: nonzeros = 120
2023-08-15 17:17:56,5.202e-06,U info: rows = 12: cols = 10: size = 120: nonzeros = 120
2023-08-15 17:17:56,4.637e-06,jac info: rows = 5124: cols = 12: size = 61488: nonzeros = 55725
2023-08-15 17:17:56,0.00163879,linear algebra multiplication to compute ugrade complete
2023-08-15 17:17:56,3.6317e-05,commencing check of parameter bounds and gradients
2023-08-15 17:17:56,1.0857e-05,commencing calculation of upgrade vector
2023-08-15 17:17:56,0.0133973,forming JtQJ matrix
2023-08-15 17:17:56,0.0019519,commencing to scale JtQJ matrix- first SVD...
2023-08-15 17:17:56,1.8731e-05,starting REDSVD
2023-08-15 17:17:56,4.3371e-05,retrieving REDSVD components
2023-08-15 17:17:56,1.1038e-05,triming REDSVD components to 12elements
